order_id,bank_to,amount3,k_symbol
33431,IJ,0,Insurance
33432,WX,0,Loan
33433,EF,1,Household
33434,OP,0,Loan
33435,EF,3,Household
33436,AB,2,Household
33437,YZ,0,Household
33438,CD,1,Household
33439,ST,0,Leasing
33440,QR,0,Household
33441,EF,0,Household
33442,YZ,0,Household
33443,UV,1,Household
33444,UV,0,Insurance
33447,ST,1,Household
33448,WX,1,Household
33449,CD,2,Household
33450,YZ,0,Household
33451,WX,0,Household
33452,AB,1,Household
33453,KL,0,Household
33454,ST,1,Household
33455,ST,1,Household
33456,GH,0,Household
33457,QR,0,Insurance
33458,ST,4,Household
33459,AB,0,Household
33460,UV,1,Household
33461,KL,0,Insurance
33462,GH,1,Household
33463,QR,0,Household
33464,IJ,1,Household
33466,QR,4,Household
33467,UV,0,Household
33468,YZ,0,Household
33469,MN,0,Household
33470,WX,0,Household
33471,GH,0,Loan
33472,MN,2,Household
33473,WX,2,Loan
33474,MN,0,Household
33475,QR,0,Household
33476,MN,0,Household
33477,AB,1,Household
33478,YZ,2,Household
33479,QR,0,Household
33480,QR,1,Household
33481,MN,4,Household
33482,OP,1,Household
33483,IJ,1,Household
33484,IJ,2,Household
33485,EF,1,Loan
33486,UV,2,Household
33487,CD,0,Household
33488,MN,1,Leasing
33489,AB,3,Household
33490,ST,0,Household
33491,ST,0,Household
33492,CD,1,Household
33493,QR,1,Household
33494,UV,1,Household
33495,OP,0,Household
33496,GH,0,Insurance
33497,MN,0,Household
33501,YZ,0,Household
33502,OP,0,Household
33503,GH,0,Insurance
33504,IJ,2,Household
33505,IJ,0,Leasing
33506,ST,2,Household
33507,WX,1,Household
33508,UV,0,Household
33509,WX,0,Insurance
33510,IJ,0,Household
33511,WX,1,Household
33512,EF,1,Leasing
33513,AB,2,Household
33514,QR,0,Household
33515,OP,0,Household
33516,YZ,1,Household
33517,UV,2,Household
33518,QR,0,Household
33519,YZ,0,Insurance
33520,ST,0,Household
33521,IJ,0,Leasing
33522,MN,1,Household
33526,QR,2,Household
33527,OP,1,Household
33528,WX,0,Household
33529,YZ,0,Household
33530,WX,0,Insurance
33531,WX,2,Household
33532,GH,1,Household
33533,QR,0,Household
33534,EF,0,Household
33535,AB,0,Household
33536,EF,2,Household
33537,WX,0,Insurance
33538,ST,1,Household
33539,MN,1,Household
33540,WX,2,Household
33541,GH,0,Household
33542,WX,1,Household
33543,CD,0,Insurance
33544,OP,2,Household
33545,OP,1,Household
33546,ST,0,Household
33547,KL,0,Leasing
33548,IJ,0,Household
33549,MN,1,Household
33550,OP,0,Household
33551,ST,2,Household
33552,ST,0,Household
33553,WX,1,Household
33554,WX,0,Insurance
33555,IJ,0,Household
33556,EF,0,Leasing
33557,WX,4,Household
33558,MN,2,Household
33559,OP,0,Household
33560,GH,1,Household
33561,AB,0,Insurance
33562,OP,0,Household
33563,QR,0,Household
33567,IJ,1,Household
33568,KL,0,Household
33569,KL,0,Leasing
33570,OP,3,Household
33571,AB,2,Household
33572,OP,0,Household
33573,WX,0,Household
33574,KL,0,Household
33575,EF,1,Household
33576,YZ,0,Household
33580,GH,0,Household
33581,EF,2,Household
33582,YZ,0,Loan
33583,OP,1,Household
33584,EF,1,Household
33585,UV,0,Leasing
33591,AB,2,Household
33592,CD,0,Household
33593,MN,1,Household
33594,IJ,0,Household
33595,IJ,0,Insurance
33596,GH,0,Household
33597,WX,0,Household
33598,CD,0,Household
33599,OP,0,Household
33600,GH,0,Household
33601,MN,0,Insurance
33602,WX,0,Household
33603,CD,3,Household
33604,KL,0,Leasing
33605,YZ,0,Household
33606,IJ,0,Household
33607,CD,1,Household
33608,KL,1,Household
33609,MN,0,Insurance
33610,CD,0,Household
33611,QR,1,Leasing
33612,EF,3,Household
33613,AB,1,Household
33614,MN,0,Household
33615,UV,0,Household
33616,AB,0,Insurance
33617,KL,2,Household
33618,EF,2,Household
33619,GH,0,Household
33620,QR,1,Household
33625,UV,0,Household
33626,QR,0,Household
33627,UV,0,Household
33628,UV,1,Household
33629,ST,0,Household
33630,YZ,2,Household
33631,WX,2,Household
33632,UV,1,Household
33633,YZ,0,Household
33634,YZ,0,Leasing
33635,GH,0,Household
33636,AB,0,Household
33637,CD,1,Household
33638,YZ,0,Household
33639,QR,1,Household
33640,GH,0,Household
33641,KL,0,Household
33642,WX,2,Insurance
33643,QR,1,Household
33644,OP,0,Household
33645,ST,0,Insurance
33646,OP,0,Household
33647,EF,1,Household
33648,EF,2,Household
33649,IJ,1,Household
33650,UV,0,Household
33651,WX,1,Household
33652,ST,1,Household
33653,CD,1,Household
33654,ST,1,Household
33655,EF,1,Loan
33656,WX,1,Household
33657,EF,0,Household
33658,EF,0,Insurance
33659,OP,0,Household
33660,EF,0,Household
33661,IJ,1,Household
33662,OP,1,Household
33663,IJ,1,Household
33664,WX,2,Household
33665,AB,2,Household
33666,YZ,1,Household
33667,MN,1,Leasing
33668,WX,2,Household
33669,IJ,0,Household
33670,UV,1,Household
33671,IJ,2,Household
33672,ST,1,Household
33673,KL,1,Household
33674,CD,0,Household
33675,MN,0,Household
33676,UV,1,Leasing
33677,OP,1,Household
33678,AB,0,Household
33679,ST,1,Household
33680,QR,1,Household
33681,ST,1,Household
33682,AB,0,Leasing
33683,QR,0,Household
33684,GH,0,Household
33685,CD,1,Leasing
33686,CD,1,Household
33687,OP,0,Household
33688,WX,0,Household
33689,UV,1,Household
33690,CD,2,Household
33691,GH,2,Household
33692,MN,1,Household
33693,QR,0,Household
33694,ST,1,Household
33695,AB,2,Household
33696,IJ,0,Household
33697,QR,2,Household
33698,EF,0,Insurance
33699,KL,1,Household
33700,YZ,1,Household
33701,KL,2,Household
33702,UV,2,Loan
33703,UV,2,Household
33704,OP,2,Household
33705,YZ,0,Household
33706,CD,1,Household
33707,UV,0,Insurance
33708,KL,0,Leasing
33709,GH,2,Loan
33710,OP,0,Household
33711,GH,0,Household
33712,WX,0,Household
33713,YZ,1,Household
33714,YZ,0,Household
33715,YZ,0,Household
33716,YZ,1,Insurance
33717,WX,0,Household
33718,KL,2,Household
33719,QR,2,Loan
33720,AB,3,Household
33721,ST,2,Household
33722,EF,1,Household
33723,YZ,2,Household
33724,GH,0,Household
33725,QR,1,Household
33726,WX,0,Household
33727,WX,0,Household
33728,GH,0,Insurance
33729,UV,0,Household
33730,YZ,0,Leasing
33731,UV,1,Household
33732,KL,1,Leasing
33733,ST,0,Household
33734,QR,3,Household
33735,UV,4,Household
33736,QR,0,Household
33737,IJ,1,Leasing
33738,QR,1,Household
33739,KL,0,Household
33740,UV,0,Insurance
33741,QR,0,Household
33742,YZ,1,Loan
33743,MN,1,Household
33744,UV,0,Household
33745,GH,1,Household
33746,OP,2,Loan
33747,IJ,1,Household
33748,ST,1,Leasing
33749,MN,0,Household
33750,AB,0,Household
33751,KL,2,Insurance
33752,GH,0,Household
33753,ST,2,Household
33756,QR,0,Household
33757,UV,0,Household
33760,QR,1,Household
33761,MN,0,Household
33762,AB,0,Household
33763,WX,0,Household
33764,QR,0,Household
33767,UV,0,Household
33768,QR,0,Household
33769,QR,2,Household
33770,YZ,0,Household
33771,QR,0,Household
33772,QR,0,Insurance
33773,YZ,0,Household
33774,QR,0,Household
33775,MN,0,Household
33776,UV,0,Household
33777,KL,0,Leasing
33778,WX,2,Household
33779,QR,1,Household
33780,MN,3,Household
33781,UV,1,Household
33782,EF,1,Household
33783,WX,2,Household
33784,AB,0,Household
33785,AB,0,Household
33786,YZ,0,Loan
33787,IJ,1,Household
33788,QR,0,Household
33789,MN,0,Household
33790,EF,1,Household
33791,QR,0,Household
33792,YZ,0,Household
33793,KL,1,Insurance
33794,AB,0,Household
33795,YZ,0,Household
33796,IJ,1,Leasing
33797,QR,1,Leasing
33798,IJ,1,Household
33799,CD,0,Household
33800,MN,0,Household
33807,IJ,2,Household
33808,UV,0,Leasing
33809,IJ,1,Household
33810,MN,1,Household
33811,QR,1,Household
33812,GH,1,Household
33813,CD,0,Household
33814,AB,1,Loan
33815,KL,2,Household
33816,EF,0,Household
33817,OP,0,Insurance
33818,ST,0,Household
33823,YZ,0,Household
33824,MN,1,Household
33825,CD,0,Household
33826,WX,0,Loan
33827,QR,1,Household
33828,IJ,2,Loan
33829,QR,1,Household
33830,KL,0,Household
33831,GH,0,Household
33832,EF,3,Household
33833,CD,0,Household
33834,MN,0,Insurance
33835,IJ,0,Household
33836,OP,1,Household
33837,WX,1,Household
33838,WX,0,Loan
33840,ST,2,Household
33841,WX,0,Household
33842,MN,0,Insurance
33843,EF,0,Household
33844,MN,0,Household
33845,OP,1,Household
33846,MN,0,Household
33847,EF,0,Insurance
33848,KL,0,Household
33851,YZ,0,Household
33852,GH,0,Household
33853,CD,2,Loan
33854,IJ,2,Household
33855,AB,2,Household
33856,YZ,1,Household
33857,CD,0,Household
33858,KL,0,Household
33859,UV,1,Insurance
33860,ST,0,Household
33861,QR,0,Household
33862,OP,0,Household
33863,GH,0,Household
33864,WX,0,Household
33865,YZ,0,Household
33866,YZ,1,Household
33867,OP,1,Leasing
33868,WX,0,Household
33869,WX,0,Household
33870,AB,2,Household
33871,QR,1,Household
33872,AB,0,Household
33873,GH,0,Insurance
33874,MN,0,Household
33875,AB,1,Loan
33876,GH,1,Household
33877,OP,0,Household
33878,OP,0,Household
33879,EF,0,Household
33880,EF,1,Household
33881,OP,2,Household
33882,MN,0,Household
33883,ST,0,Household
33884,ST,0,Household
33885,GH,0,Household
33886,AB,0,Household
33887,KL,0,Household
33888,OP,0,Household
33889,YZ,0,Household
33890,OP,0,Household
33891,UV,0,Insurance
33895,KL,2,Household
33896,OP,1,Household
33897,KL,2,Loan
33899,YZ,1,Household
33900,YZ,0,Household
33901,ST,0,Household
33902,KL,0,Household
33903,EF,0,Household
33904,MN,0,Insurance
33905,UV,0,Household
33906,WX,1,Household
33907,QR,0,Household
33908,MN,0,Household
33909,WX,0,Household
33910,IJ,0,Household
33911,MN,0,Household
33912,IJ,0,Household
33913,UV,1,Leasing
33914,OP,0,Household
33915,AB,2,Loan
33916,AB,3,Household
33917,AB,0,Household
33918,CD,0,Insurance
33919,WX,1,Household
33920,GH,0,Household
33921,WX,0,Insurance
33922,MN,1,Leasing
33923,MN,2,Household
33924,OP,1,Household
33925,KL,1,Household
33928,KL,0,Household
33929,WX,0,Household
33930,AB,0,Household
33931,ST,0,Household
33932,WX,1,Household
33933,AB,0,Household
33934,IJ,0,Household
33935,QR,0,Insurance
33936,IJ,1,Household
33937,WX,0,Household
33938,AB,0,Household
33939,YZ,0,Household
33940,IJ,0,Household
33941,EF,1,Household
33942,ST,0,Loan
33945,CD,1,Household
33946,EF,0,Household
33947,AB,0,Household
33948,YZ,1,Household
33949,ST,2,Household
33950,UV,1,Household
33951,MN,1,Household
33952,ST,1,Household
33953,WX,1,Household
33958,KL,0,Household
33959,WX,0,Household
33960,OP,1,Household
33961,KL,0,Household
33962,IJ,0,Household
33963,WX,0,Household
33964,UV,1,Household
33967,OP,2,Household
33968,MN,2,Loan
33970,OP,1,Household
33971,MN,0,Household
33972,GH,1,Household
33973,WX,0,Household
33974,MN,0,Household
33975,GH,0,Insurance
33976,IJ,1,Household
33977,UV,1,Leasing
33978,GH,2,Household
33979,YZ,0,Household
33980,AB,0,Insurance
33981,GH,1,Household
33982,QR,1,Household
33983,EF,0,Household
33984,CD,1,Household
33985,MN,1,Household
33986,WX,0,Household
33987,IJ,0,Insurance
33988,IJ,0,Household
33994,CD,2,Household
33995,KL,0,Household
33996,EF,0,Insurance
33997,KL,0,Household
33998,EF,0,Household
33999,ST,0,Household
34000,WX,1,Household
34001,OP,1,Household
34002,AB,0,Household
34003,CD,2,Household
34004,EF,0,Household
34005,ST,2,Household
34006,GH,3,Household
34007,EF,0,Household
34008,AB,1,Insurance
34009,OP,0,Household
34010,ST,0,Household
34011,EF,0,Household
34012,UV,0,Household
34013,UV,0,Household
34014,EF,1,Household
34015,IJ,0,Loan
34016,OP,0,Household
34017,KL,0,Household
34018,CD,2,Household
34019,WX,1,Household
34020,ST,0,Insurance
34021,GH,0,Household
34022,UV,1,Loan
34023,IJ,4,Household
34024,CD,3,Household
34025,OP,1,Household
34026,GH,2,Household
34027,AB,0,Household
34028,MN,0,Household
34029,MN,0,Insurance
34030,CD,0,Household
34031,CD,0,Household
34032,AB,1,Household
34035,KL,1,Household
34036,ST,0,Household
34037,ST,0,Insurance
34038,CD,1,Household
34039,QR,1,Household
34040,YZ,2,Household
34041,GH,0,Household
34042,ST,0,Household
34043,GH,3,Household
34044,ST,1,Household
34045,OP,0,Household
34046,OP,0,Insurance
34047,IJ,1,Household
34048,ST,2,Household
34049,WX,1,Household
34050,CD,2,Household
34051,CD,0,Household
34052,UV,1,Household
34053,ST,1,Loan
34054,OP,0,Household
34055,WX,0,Household
34056,OP,0,Leasing
34057,QR,3,Household
34058,MN,0,Household
34059,WX,0,Household
34060,IJ,1,Household
34061,OP,1,Loan
34062,KL,1,Household
34063,ST,0,Household
34064,OP,0,Household
34065,ST,2,Household
34066,MN,0,Household
34067,CD,0,Insurance
34068,AB,0,Household
34069,ST,0,Household
34072,IJ,0,Household
34073,EF,1,Household
34074,KL,2,Household
34075,WX,1,Household
34076,OP,0,Household
34077,WX,1,Household
34078,KL,0,Household
34079,KL,2,Household
34080,KL,0,Leasing
34081,EF,0,Household
34082,YZ,0,Household
34083,UV,0,Household
34087,IJ,2,Household
34088,CD,0,Loan
34089,IJ,3,Household
34090,WX,0,Leasing
34091,MN,0,Household
34092,OP,2,Household
34093,UV,0,Insurance
34094,UV,0,Household
34095,WX,0,Household
34098,UV,1,Loan
34099,YZ,1,Household
34100,YZ,0,Household
34101,OP,2,Household
34102,CD,1,Household
34103,QR,1,Household
34104,ST,0,Household
34105,EF,0,Household
34106,EF,0,Household
34107,IJ,0,Household
34108,IJ,0,Household
34109,AB,1,Household
34110,WX,0,Household
34111,EF,0,Household
34112,OP,0,Household
34113,ST,0,Household
34114,WX,0,Household
34115,EF,0,Household
34116,CD,0,Household
34117,AB,2,Household
34118,QR,1,Household
34119,OP,1,Household
34120,AB,2,Household
34121,ST,0,Household
34122,KL,2,Household
34123,AB,2,Household
34124,WX,1,Loan
34125,ST,1,Household
34126,ST,0,Household
34127,ST,1,Household
34128,GH,0,Household
34129,AB,0,Household
34130,GH,3,Household
34131,OP,2,Household
34132,KL,0,Household
34133,QR,0,Household
34134,WX,0,Insurance
34135,QR,0,Household
34136,QR,0,Household
34140,QR,0,Household
34141,WX,0,Household
34142,YZ,1,Household
34143,AB,0,Household
34144,ST,0,Household
34145,CD,0,Household
34146,YZ,0,Household
34147,WX,0,Household
34148,EF,0,Household
34149,YZ,0,Household
34152,QR,1,Household
34153,WX,2,Household
34154,WX,0,Household
34155,KL,0,Household
34156,MN,0,Household
34157,YZ,0,Insurance
34158,QR,0,Household
34159,AB,0,Household
34160,GH,0,Household
34161,EF,0,Household
34164,YZ,0,Leasing
34165,QR,0,Household
34166,KL,2,Household
34167,MN,0,Leasing
34168,GH,2,Household
34169,AB,0,Household
34170,UV,0,Household
34171,CD,2,Household
34172,KL,0,Leasing
34173,ST,0,Household
34174,OP,0,Household
34175,UV,0,Household
34176,ST,0,Household
34177,EF,0,Insurance
34178,IJ,0,Household
34179,WX,0,Household
34180,CD,2,Household
34181,CD,0,Household
34182,UV,0,Household
34183,IJ,0,Household
34184,IJ,0,Household
34185,KL,1,Insurance
34186,UV,0,Leasing
34187,CD,1,Household
34188,QR,1,Loan
34189,YZ,2,Household
34190,WX,2,Household
34191,YZ,0,Loan
34192,UV,0,Household
34193,IJ,0,Household
34194,GH,3,Household
34195,UV,0,Household
34196,EF,2,Household
34197,GH,0,Household
34198,KL,0,Household
34199,QR,3,Household
34200,EF,2,Household
34201,ST,0,Household
34202,QR,2,Household
34203,WX,0,Leasing
34204,UV,1,Household
34205,YZ,0,Household
34206,OP,0,Insurance
34207,YZ,1,Household
34208,MN,1,Household
34209,UV,0,Loan
34210,OP,1,Household
34211,AB,0,Household
34212,EF,0,Household
34213,WX,1,Household
34214,OP,1,Household
34215,MN,0,Household
34216,IJ,1,Household
34217,AB,0,Household
34218,GH,0,Household
34219,YZ,2,Household
34220,GH,1,Loan
34221,QR,0,Household
34222,GH,0,Household
34223,YZ,0,Household
34224,IJ,0,Household
34225,WX,0,Insurance
34226,GH,0,Leasing
34227,QR,1,Household
34228,EF,0,Household
34229,WX,1,Household
34231,IJ,0,Leasing
34232,IJ,2,Household
34233,GH,0,Household
34234,OP,0,Household
34235,YZ,0,Household
34236,AB,2,Household
34237,MN,0,Household
34238,WX,1,Household
34239,OP,0,Household
34240,IJ,2,Household
34241,MN,0,Household
34243,UV,0,Household
34244,GH,0,Household
34245,QR,2,Household
34246,OP,0,Household
34247,WX,0,Household
34248,GH,0,Insurance
34249,GH,0,Leasing
34250,ST,2,Household
34251,CD,0,Household
34252,CD,0,Household
34253,QR,0,Household
34254,WX,0,Insurance
34255,EF,0,Household
34256,GH,2,Loan
34257,IJ,1,Household
34258,GH,0,Household
34259,CD,1,Household
34260,IJ,0,Household
34261,CD,0,Household
34262,WX,0,Insurance
34263,MN,3,Household
34264,WX,0,Household
34265,QR,0,Household
34266,CD,1,Household
34267,KL,2,Household
34268,MN,1,Household
34269,UV,0,Household
34270,KL,3,Household
34271,AB,2,Household
34272,EF,0,Household
34273,ST,1,Household
34274,GH,1,Household
34275,YZ,0,Household
34276,QR,1,Household
34277,AB,2,Loan
34278,MN,1,Household
34279,EF,0,Household
34280,WX,0,Insurance
34281,CD,0,Household
34282,QR,2,Household
34287,CD,1,Household
34288,GH,3,Household
34289,QR,1,Loan
34290,UV,2,Loan
34291,UV,2,Household
34292,AB,1,Household
34293,YZ,0,Household
34294,UV,0,Household
34295,GH,0,Insurance
34296,OP,1,Household
34297,EF,0,Household
34298,YZ,0,Household
34299,KL,1,Household
34300,EF,0,Household
34301,OP,0,Household
34302,EF,1,Household
34303,IJ,0,Insurance
34304,WX,1,Household
34305,QR,1,Leasing
34306,IJ,1,Household
34307,QR,0,Household
34308,OP,1,Insurance
34309,MN,0,Household
34310,MN,0,Household
34311,AB,0,Insurance
34312,MN,0,Household
34317,IJ,3,Household
34318,KL,0,Household
34319,EF,0,Household
34320,EF,0,Household
34321,GH,0,Insurance
34322,AB,0,Household
34323,UV,0,Household
34324,AB,0,Household
34325,OP,1,Household
34326,UV,1,Household
34327,ST,0,Household
34328,OP,0,Household
34329,AB,0,Household
34330,EF,1,Household
34331,AB,1,Household
34332,GH,3,Household
34333,YZ,0,Loan
34334,IJ,1,Leasing
34335,AB,1,Household
34336,EF,1,Household
34337,YZ,0,Household
34338,IJ,0,Household
34339,IJ,0,Household
34340,KL,1,Household
34341,QR,2,Household
34342,YZ,1,Household
34346,EF,2,Household
34347,MN,0,Household
34348,QR,2,Household
34349,KL,2,Household
34351,IJ,0,Household
34352,WX,1,Household
34353,ST,0,Household
34354,GH,1,Household
34355,MN,2,Household
34356,QR,1,Household
34357,WX,0,Household
34358,IJ,0,Household
34359,YZ,0,Household
34360,AB,2,Loan
34361,WX,3,Household
34362,CD,0,Household
34363,UV,0,Insurance
34364,IJ,0,Household
34365,WX,0,Household
34366,KL,0,Insurance
34367,GH,0,Loan
34368,OP,0,Household
34372,UV,0,Household
34373,MN,0,Household
34374,QR,0,Household
34375,MN,0,Household
34376,OP,3,Household
34377,EF,2,Household
34378,UV,2,Household
34379,OP,0,Household
34380,EF,1,Leasing
34381,ST,1,Household
34382,MN,0,Household
34383,YZ,0,Household
34384,WX,0,Household
34385,UV,1,Household
34386,GH,0,Household
34387,KL,0,Household
34388,CD,0,Household
34389,UV,1,Household
34390,CD,1,Household
34391,UV,0,Insurance
34392,QR,0,Household
34393,CD,1,Household
34394,KL,0,Leasing
34395,ST,3,Household
34396,OP,3,Household
34397,YZ,1,Household
34398,EF,1,Household
34401,MN,2,Household
34402,QR,1,Household
34403,KL,2,Household
34404,AB,1,Household
34405,WX,3,Household
34406,GH,1,Loan
34407,GH,0,Household
34408,UV,1,Household
34411,IJ,1,Household
34412,WX,1,Loan
34413,IJ,0,Household
34414,IJ,0,Household
34415,KL,0,Insurance
34416,KL,0,Household
34417,UV,0,Household
34418,WX,2,Household
34419,EF,0,Leasing
34420,GH,2,Household
34421,KL,2,Household
34422,GH,0,Household
34423,WX,0,Household
34424,OP,1,Household
34425,UV,3,Household
34426,CD,0,Household
34427,ST,1,Household
34428,OP,0,Household
34429,WX,0,Insurance
34430,OP,0,Household
34433,OP,1,Household
34434,CD,0,Leasing
34435,CD,1,Household
34436,WX,1,Household
34437,QR,0,Loan
34438,KL,2,Household
34439,EF,0,Household
34440,QR,1,Household
34441,WX,1,Household
34442,ST,0,Insurance
34443,AB,0,Household
34444,ST,2,Household
34445,OP,0,Household
34446,CD,0,Household
34447,ST,1,Household
34448,IJ,0,Household
34449,WX,0,Insurance
34450,KL,0,Household
34456,QR,1,Household
34459,ST,1,Loan
34460,QR,1,Household
34461,QR,0,Household
34462,OP,0,Insurance
34466,AB,2,Household
34467,CD,3,Household
34468,UV,0,Household
34469,GH,0,Household
34470,ST,0,Leasing
34471,OP,1,Household
34472,AB,0,Household
34473,MN,0,Insurance
34474,CD,0,Household
34475,MN,4,Household
34476,CD,0,Household
34477,YZ,3,Household
34478,UV,0,Household
34479,MN,0,Household
34480,GH,0,Household
34481,QR,2,Household
34482,QR,0,Household
34483,IJ,0,Household
34484,ST,0,Household
34485,YZ,0,Household
34486,WX,1,Household
34487,GH,0,Household
34488,OP,0,Household
34489,WX,2,Household
34490,KL,0,Household
34491,EF,2,Household
34492,GH,2,Household
34493,UV,0,Household
34494,MN,0,Insurance
34495,AB,0,Household
34497,GH,0,Household
34498,KL,0,Household
34499,UV,4,Household
34502,AB,0,Loan
34503,UV,2,Household
34504,CD,1,Household
34505,EF,2,Household
34506,CD,1,Household
34507,EF,1,Loan
34508,YZ,0,Household
34509,YZ,0,Household
34510,QR,0,Household
34511,KL,0,Household
34512,IJ,0,Loan
34513,GH,0,Household
34514,KL,1,Household
34515,QR,0,Household
34516,AB,1,Household
34517,GH,0,Insurance
34518,ST,0,Household
34519,IJ,0,Household
34520,EF,1,Household
34521,KL,0,Household
34522,MN,0,Household
34523,KL,0,Insurance
34524,YZ,0,Leasing
34525,IJ,0,Household
34526,IJ,0,Household
34527,MN,0,Insurance
34528,ST,0,Household
34529,QR,1,Household
34530,QR,0,Household
34531,AB,0,Leasing
34532,MN,0,Household
34533,EF,0,Household
34534,WX,1,Household
34535,YZ,0,Household
34536,WX,3,Household
34537,OP,0,Household
34538,YZ,0,Insurance
34542,QR,0,Household
34543,YZ,0,Household
34544,ST,0,Insurance
34547,CD,0,Household
34548,YZ,1,Household
34549,YZ,0,Household
34550,QR,1,Household
34551,QR,2,Household
34552,UV,0,Household
34558,OP,1,Household
34559,ST,0,Household
34560,IJ,2,Household
34561,OP,0,Household
34562,GH,1,Household
34563,EF,0,Household
34564,IJ,0,Household
34565,QR,2,Household
34568,YZ,1,Household
34569,ST,0,Loan
34570,YZ,0,Household
34571,QR,0,Household
34572,AB,1,Insurance
34573,ST,1,Household
34574,AB,1,Household
34575,WX,0,Household
34576,KL,1,Household
34577,UV,1,Household
34578,QR,0,Household
34579,KL,1,Household
34580,KL,0,Insurance
34581,IJ,0,Household
34582,GH,0,Household
34585,UV,2,Household
34586,OP,0,Household
34587,EF,2,Loan
34588,GH,1,Household
34589,QR,1,Household
34590,KL,1,Household
34591,MN,1,Household
34592,GH,1,Household
34593,WX,0,Household
34594,QR,0,Household
34595,IJ,1,Household
34596,WX,0,Household
34597,QR,0,Loan
34598,KL,1,Household
34599,YZ,0,Household
34600,QR,0,Household
34601,WX,0,Household
34602,EF,1,Household
34603,IJ,0,Household
34604,WX,1,Household
34605,UV,1,Household
34606,AB,1,Household
34607,YZ,1,Household
34608,WX,2,Household
34609,KL,0,Household
34610,OP,0,Household
34611,EF,0,Household
34612,UV,0,Household
34613,GH,1,Household
34614,CD,0,Household
34615,AB,0,Household
34616,KL,0,Household
34617,KL,1,Household
34618,WX,0,Insurance
34619,ST,0,Household
34620,UV,0,Household
34621,OP,0,Household
34622,ST,0,Household
34623,WX,0,Household
34624,AB,3,Household
34625,OP,2,Household
34626,ST,0,Household
34627,ST,1,Household
34628,AB,0,Household
34629,KL,1,Household
34630,AB,1,Household
34631,CD,1,Household
34632,AB,0,Household
34633,QR,0,Insurance
34634,QR,0,Household
34635,EF,0,Household
34636,GH,0,Insurance
34637,GH,2,Household
34638,OP,0,Household
34639,QR,0,Insurance
34640,MN,0,Leasing
34641,AB,4,Household
34642,AB,0,Loan
34643,OP,1,Household
34644,AB,0,Household
34645,QR,0,Household
34646,YZ,0,Household
34647,KL,0,Household
34648,GH,1,Insurance
34649,ST,1,Household
34650,UV,1,Household
34651,AB,0,Household
34652,MN,2,Loan
34653,QR,0,Household
34654,QR,0,Household
34655,AB,0,Insurance
34656,QR,0,Household
34657,MN,1,Household
34658,KL,0,Leasing
34659,EF,1,Leasing
34660,QR,0,Household
34661,GH,2,Household
34662,EF,0,Household
34663,EF,1,Household
34664,ST,1,Household
34665,AB,0,Household
34666,GH,0,Household
34667,WX,0,Household
34668,IJ,1,Household
34669,EF,0,Household
34670,IJ,0,Household
34671,IJ,2,Household
34672,KL,1,Household
34673,IJ,1,Household
34674,EF,1,Household
34675,AB,0,Household
34676,EF,1,Household
34677,IJ,0,Household
34678,MN,0,Household
34679,ST,1,Household
34680,ST,1,Leasing
34681,EF,4,Household
34682,OP,0,Household
34683,CD,0,Household
34684,KL,0,Household
34685,QR,0,Household
34686,OP,0,Household
34687,KL,2,Household
34688,ST,3,Household
34689,IJ,1,Household
34690,KL,1,Household
34691,UV,1,Household
34692,ST,0,Household
34693,MN,1,Household
34694,CD,2,Household
34695,EF,1,Leasing
34696,EF,1,Household
34697,MN,2,Household
34698,GH,1,Household
34699,OP,0,Household
34700,EF,0,Household
34701,UV,2,Household
34702,ST,1,Household
34703,AB,1,Household
34704,MN,0,Household
34705,OP,0,Insurance
34710,QR,1,Loan
34711,AB,1,Household
34712,GH,0,Household
34713,WX,1,Household
34714,IJ,0,Household
34715,MN,0,Household
34721,UV,0,Household
34722,WX,0,Household
34723,IJ,1,Insurance
34724,KL,0,Leasing
34725,AB,1,Household
34726,MN,0,Household
34727,WX,1,Leasing
34728,MN,0,Household
34729,OP,0,Household
34730,MN,0,Insurance
34731,UV,1,Household
34732,AB,0,Household
34733,AB,0,Household
34734,GH,0,Insurance
34735,KL,2,Household
34736,CD,0,Household
34740,WX,1,Household
34741,EF,3,Household
34742,YZ,0,Household
34743,OP,0,Household
34744,YZ,0,Household
34745,GH,4,Household
34746,CD,0,Household
34747,YZ,0,Household
34748,ST,1,Household
34749,CD,1,Household
34751,WX,0,Household
34752,CD,0,Household
34753,GH,0,Insurance
34754,MN,0,Loan
34755,CD,0,Household
34756,QR,0,Household
34757,UV,2,Insurance
34763,QR,1,Household
34764,UV,0,Leasing
34765,AB,2,Household
34766,AB,0,Household
34767,GH,1,Leasing
34768,KL,0,Household
34769,MN,0,Household
34770,GH,0,Household
34771,IJ,0,Household
34772,EF,1,Insurance
34773,YZ,1,Household
34774,ST,0,Household
34775,MN,0,Loan
34776,IJ,4,Household
34777,OP,1,Household
34778,AB,0,Household
34779,KL,0,Household
34783,IJ,0,Household
34784,UV,2,Household
34785,AB,0,Household
34786,AB,0,Household
34787,IJ,1,Household
34788,OP,1,Household
34789,YZ,0,Household
34790,ST,0,Household
34791,QR,0,Insurance
34792,WX,2,Household
34793,ST,0,Household
34794,MN,2,Household
34795,YZ,0,Household
34796,GH,1,Household
34797,IJ,1,Household
34798,ST,0,Household
34799,QR,2,Household
34800,QR,0,Household
34801,EF,0,Household
