transaction_id,type,operation,amount2,balance
3123686,Withdrawal,Remittance,0,0
3123687,Withdrawal,Remittance,0,1
3123688,Withdrawal,Remittance,0,0
3123713,Withdrawal,Remittance,0,0
3123715,Withdrawal,Remittance,0,0
3123716,Withdrawal,Remittance,0,0
3123717,Withdrawal,Remittance,0,0
3123718,Withdrawal,Remittance,0,1
3123719,Withdrawal,Remittance,0,0
3123720,Withdrawal,Remittance,0,0
3123721,Withdrawal,Remittance,0,0
3123722,Withdrawal,Remittance,0,1
3123723,Withdrawal,Remittance,0,0
3123724,Withdrawal,Remittance,0,1
3123725,Withdrawal,Remittance,0,1
3123726,Withdrawal,Remittance,0,0
3123727,Withdrawal,Remittance,0,1
3123728,Withdrawal,Remittance,0,1
3123729,Withdrawal,Remittance,0,1
3123730,Withdrawal,Remittance,0,1
3123731,Withdrawal,Remittance,0,0
3123732,Withdrawal,Remittance,0,1
3123733,Withdrawal,Remittance,0,1
3123734,Withdrawal,Remittance,0,0
3123735,Withdrawal,Remittance,0,1
3123736,Withdrawal,Remittance,0,0
3123755,VYBER,cw,0,0
3123758,VYBER,cw,0,0
3123760,VYBER,cw,0,0
3123762,VYBER,cw,0,0
3123763,VYBER,cw,0,0
3123764,VYBER,cw,0,0
3123765,VYBER,cw,1,0
3123766,VYBER,cw,0,0
3123767,VYBER,cw,0,1
3123769,VYBER,cw,0,1
3123770,VYBER,cw,0,0
3123771,VYBER,cw,0,1
3123773,VYBER,cw,0,0
3123774,VYBER,cw,0,0
3123775,VYBER,cw,0,1
3123776,VYBER,cw,0,0
3123777,VYBER,cw,0,1
3123780,Withdrawal,cw,1,1
3123785,Withdrawal,cw,0,1
3123788,Withdrawal,cw,0,0
3123789,Withdrawal,cw,0,1
3123808,Withdrawal,cw,0,1
3123809,Withdrawal,cw,0,1
3123810,Withdrawal,cw,0,0
3123811,Withdrawal,cw,0,0
3123812,Withdrawal,cw,0,0
3123813,Withdrawal,cw,0,0
3123823,Withdrawal,cw,0,0
3123825,Withdrawal,cw,0,0
3123826,Withdrawal,cw,0,2
3123827,Withdrawal,cw,0,0
3123828,Withdrawal,cw,0,1
3123829,Withdrawal,cw,0,0
3123830,Withdrawal,cw,0,1
3123831,Withdrawal,cw,0,1
3123832,Withdrawal,cw,0,0
3123833,Withdrawal,cw,0,1
3123859,Withdrawal,cw,0,0
3123860,Withdrawal,cw,0,0
3123861,Withdrawal,cw,0,0
3123862,Withdrawal,cw,0,0
3123863,Withdrawal,cw,0,1
3123864,Withdrawal,cw,0,0
3123865,Withdrawal,cw,0,0
3123866,Withdrawal,cw,0,0
3123867,Withdrawal,cw,0,0
3123868,Withdrawal,cw,0,0
3123869,Withdrawal,cw,0,1
3123870,Withdrawal,cw,0,0
3123871,Withdrawal,cw,0,0
3123872,Withdrawal,cw,0,1
3123873,Withdrawal,cw,0,1
3123874,Withdrawal,cw,0,0
3123875,Withdrawal,cw,0,1
3123876,Withdrawal,cw,0,0
3123877,Withdrawal,cw,0,1
3123878,Withdrawal,cw,0,1
3123879,Withdrawal,cw,0,0
3123880,Withdrawal,cw,0,1
3123881,Withdrawal,cw,0,0
3123897,Withdrawal,cw,0,0
3123898,Withdrawal,cw,1,0
3123899,Withdrawal,cw,0,0
3123900,Withdrawal,cw,0,0
3123901,Withdrawal,cw,0,0
3123902,Withdrawal,cw,0,0
3123903,Withdrawal,cw,1,0
3123904,Withdrawal,cw,1,1
3123905,Withdrawal,cw,0,0
3123906,Credit,cic,0,0
3123907,Withdrawal,cw,1,1
3123908,Credit,cic,0,0
3123909,Withdrawal,cw,2,2
3123910,Withdrawal,cw,2,1
3123911,Withdrawal,cw,1,1
3123912,Withdrawal,cw,0,1
3123913,Withdrawal,cw,0,0
3123914,Withdrawal,cw,1,1
3123915,Credit,cic,0,0
3123916,Withdrawal,cw,0,0
3123917,Withdrawal,cw,1,1
3123918,Withdrawal,cw,0,0
3123919,Withdrawal,cw,2,1
3123920,Withdrawal,cw,1,1
3123921,Withdrawal,cw,1,0
3123922,Withdrawal,cw,0,1
3134780,Credit,cic,1,1
3134781,Credit,cic,1,1
3134782,Credit,cic,1,1
3134783,Credit,cic,1,1
3134784,Credit,cic,1,1
3134785,Credit,cic,1,1
3134786,Credit,cic,1,1
3134787,Credit,cic,1,1
3134788,Credit,cic,1,1
3134789,Credit,cic,1,1
3134790,Credit,cic,1,1
3134791,Credit,cic,1,1
3134816,Withdrawal,Remittance,0,1
3134817,Withdrawal,Remittance,0,0
3134818,Withdrawal,Remittance,0,0
3134819,Withdrawal,Remittance,0,1
3134820,Withdrawal,Remittance,0,1
3134821,Withdrawal,Remittance,0,1
3134822,Withdrawal,Remittance,0,1
3134823,Withdrawal,Remittance,0,1
3134824,Withdrawal,Remittance,0,1
3134825,Withdrawal,Remittance,0,1
3134826,Withdrawal,Remittance,0,0
3134827,Withdrawal,Remittance,0,1
3134852,Withdrawal,Remittance,0,1
3134853,Withdrawal,Remittance,0,0
3134854,Withdrawal,Remittance,0,1
3134855,Withdrawal,Remittance,0,1
3134856,Withdrawal,Remittance,0,1
3134857,Withdrawal,Remittance,0,1
3134858,Withdrawal,Remittance,0,1
3134859,Withdrawal,Remittance,0,1
3134860,Withdrawal,Remittance,0,1
3134861,Withdrawal,Remittance,0,1
3134862,Withdrawal,Remittance,0,0
3134863,Withdrawal,Remittance,0,1
3134888,Withdrawal,Remittance,0,0
3134889,Withdrawal,Remittance,0,0
3134890,Withdrawal,Remittance,0,0
3134891,Withdrawal,Remittance,0,0
3134892,Withdrawal,Remittance,0,0
3134893,Withdrawal,Remittance,0,0
3134894,Withdrawal,Remittance,0,0
3134895,Withdrawal,Remittance,0,0
3134896,Withdrawal,Remittance,0,0
3134897,Withdrawal,Remittance,0,0
3134898,Withdrawal,Remittance,0,0
3134899,Withdrawal,Remittance,0,0
3134924,Withdrawal,Remittance,0,0
3134925,Withdrawal,Remittance,0,0
3134926,Withdrawal,Remittance,0,0
3134927,Withdrawal,Remittance,0,0
3134928,Withdrawal,Remittance,0,1
3134929,Withdrawal,Remittance,0,0
3134930,Withdrawal,Remittance,0,1
3134931,Withdrawal,Remittance,0,0
3134932,Withdrawal,Remittance,0,0
3134933,Withdrawal,Remittance,0,1
3134934,Withdrawal,Remittance,0,0
3134935,Withdrawal,Remittance,0,1
3134960,Withdrawal,cw,0,0
3134961,Withdrawal,cw,0,1
3134962,Withdrawal,Remittance,0,0
3134963,Withdrawal,Remittance,0,0
3134964,Withdrawal,Remittance,0,1
3134965,Withdrawal,Remittance,0,0
3134966,Withdrawal,Remittance,0,1
3134967,Withdrawal,Remittance,0,0
3134968,Withdrawal,Remittance,0,1
3134969,Withdrawal,Remittance,0,0
3134970,Withdrawal,Remittance,0,0
3134971,Withdrawal,Remittance,0,1
3134974,Withdrawal,cw,0,1
3134977,Withdrawal,ccw,0,0
3134990,Withdrawal,cw,0,0
3134991,Withdrawal,cw,0,0
3134992,Withdrawal,cw,0,0
3134993,Withdrawal,cw,0,0
3134994,Withdrawal,cw,0,1
3134995,Withdrawal,cw,0,0
3135007,Withdrawal,cw,0,0
3135008,Withdrawal,cw,0,0
3135009,Withdrawal,ccw,0,1
3135010,Withdrawal,cw,0,0
3135011,Withdrawal,cw,0,0
3135037,Withdrawal,cw,0,0
3135038,Withdrawal,cw,0,0
3135039,Withdrawal,cw,0,0
3135040,Withdrawal,cw,0,0
3135041,Withdrawal,cw,0,0
3135042,Withdrawal,cw,0,0
3135043,Withdrawal,cw,0,0
3135044,Withdrawal,cw,0,0
3135045,Withdrawal,cw,0,0
3135046,Withdrawal,cw,0,0
3135047,Withdrawal,cw,0,0
3135060,Withdrawal,cw,0,0
3135061,Withdrawal,cw,0,0
3135062,Withdrawal,cw,0,0
3135063,Withdrawal,cw,0,0
3135064,Withdrawal,cw,0,0
3135065,Withdrawal,cw,0,0
3135066,Withdrawal,cw,0,0
3135067,Withdrawal,cw,0,0
3135068,Withdrawal,cw,0,0
3135069,Withdrawal,cw,0,0
3135070,Withdrawal,cw,0,0
3136796,Credit,cic,0,0
3136797,Credit,cic,0,0
3136798,Credit,cic,0,1
3136799,Credit,cic,0,1
3136800,Credit,cic,0,1
3136801,Credit,cic,1,1
3136802,Credit,cic,1,1
3136803,Credit,cic,0,0
3136804,Credit,cic,0,1
3136805,Credit,cic,0,1
3136806,Credit,cic,2,2
3136807,Credit,cic,1,2
3136808,Credit,cic,1,1
3136809,Credit,cic,1,1
3136810,Credit,cic,1,1
3136811,Credit,cic,1,0
3136812,Credit,cic,0,0
3136813,Credit,cic,1,2
3136814,Credit,cic,1,2
3136815,Credit,cic,1,1
3136816,Credit,cic,0,0
3136817,Credit,cic,1,1
3136818,Credit,cic,1,2
3136819,Credit,cic,1,1
3136820,Credit,cic,0,1
3136821,Credit,cic,1,1
3136822,Credit,cic,1,1
3136823,Credit,cic,1,1
3136824,Credit,cic,1,1
3136825,Credit,cic,0,1
3136826,Credit,cic,0,1
3136827,Credit,cic,2,1
3136846,Withdrawal,cw,0,0
3136847,Withdrawal,cw,0,0
3136848,Withdrawal,cw,0,0
3136850,Withdrawal,cw,0,0
3136852,Withdrawal,Remittance,0,1
3136853,Withdrawal,Remittance,0,0
3136854,Withdrawal,Remittance,0,0
3136855,Withdrawal,Remittance,0,0
3136856,Withdrawal,Remittance,0,0
3136857,Withdrawal,Remittance,0,1
3136858,Withdrawal,Remittance,0,0
3136859,Withdrawal,Remittance,0,0
3136860,Withdrawal,Remittance,0,1
3136861,Withdrawal,Remittance,0,1
3136862,Withdrawal,Remittance,0,1
3136863,Withdrawal,Remittance,0,1
3136864,Withdrawal,Remittance,0,1
3136865,Withdrawal,Remittance,0,0
3136866,Withdrawal,Remittance,0,0
3136867,Withdrawal,Remittance,0,0
3136868,Withdrawal,Remittance,0,1
3136869,Withdrawal,Remittance,0,1
3136870,Withdrawal,Remittance,0,1
3136871,Withdrawal,Remittance,0,1
3136872,Withdrawal,Remittance,0,1
3136873,Withdrawal,Remittance,0,0
3136874,Withdrawal,Remittance,0,0
3136875,Withdrawal,Remittance,0,0
3136894,Withdrawal,Remittance,0,0
3136895,Withdrawal,Remittance,0,0
3136896,Withdrawal,Remittance,0,0
3136897,Withdrawal,Remittance,0,0
3136898,Withdrawal,Remittance,0,0
3136899,Withdrawal,Remittance,0,0
3136900,Withdrawal,Remittance,0,0
3136901,Withdrawal,Remittance,0,0
3136902,Withdrawal,Remittance,0,0
3136903,Withdrawal,Remittance,0,1
3136904,Withdrawal,Remittance,0,0
3136905,Withdrawal,Remittance,0,1
3136906,Withdrawal,Remittance,0,1
3136907,Withdrawal,Remittance,0,0
3136908,Withdrawal,Remittance,0,1
3136909,Withdrawal,Remittance,0,1
3136910,Withdrawal,Remittance,0,1
3136911,Withdrawal,Remittance,0,1
3136912,Withdrawal,Remittance,0,1
3136913,Withdrawal,Remittance,0,0
3136914,Withdrawal,Remittance,0,0
3136915,Withdrawal,Remittance,0,0
3136916,Withdrawal,Remittance,0,1
3136917,Withdrawal,Remittance,0,1
3136918,Withdrawal,Remittance,0,1
3136919,Withdrawal,Remittance,0,1
3136920,Withdrawal,Remittance,0,0
3136921,Withdrawal,Remittance,0,0
3136922,Withdrawal,Remittance,0,1
3136923,Withdrawal,Remittance,0,0
3136942,Withdrawal,Remittance,0,0
3136943,Withdrawal,Remittance,0,0
3136944,Withdrawal,Remittance,0,0
3136945,Withdrawal,Remittance,0,0
3136946,Withdrawal,Remittance,0,0
3136947,Withdrawal,Remittance,0,0
3136948,Withdrawal,Remittance,0,0
3136949,Withdrawal,Remittance,0,0
3136950,Withdrawal,Remittance,0,0
3136951,Withdrawal,Remittance,0,0
3136952,Withdrawal,Remittance,0,0
3136953,Withdrawal,Remittance,0,1
3136954,Withdrawal,Remittance,0,1
3136955,Withdrawal,Remittance,0,0
3136956,Withdrawal,Remittance,0,1
3136957,Withdrawal,Remittance,0,1
3136958,Withdrawal,Remittance,0,0
3136959,Withdrawal,Remittance,0,1
3136960,Withdrawal,Remittance,0,1
3136961,Withdrawal,Remittance,0,0
3136962,Withdrawal,Remittance,0,0
3136963,Withdrawal,Remittance,0,0
3136964,Withdrawal,Remittance,0,1
3136965,Withdrawal,Remittance,0,1
3136966,Withdrawal,Remittance,0,0
3136967,Withdrawal,Remittance,0,1
3136968,Withdrawal,Remittance,0,1
3136969,Withdrawal,Remittance,0,0
3136970,Withdrawal,Remittance,0,0
3136971,Withdrawal,Remittance,0,0
3136990,Withdrawal,Remittance,0,0
3136991,Withdrawal,Remittance,0,0
3136992,Withdrawal,Remittance,0,0
3136993,Withdrawal,Remittance,0,0
3136994,Withdrawal,Remittance,0,0
3136995,Withdrawal,Remittance,0,0
3136996,Withdrawal,Remittance,0,0
3136997,Withdrawal,Remittance,0,0
3136998,Withdrawal,Remittance,0,0
3136999,Withdrawal,Remittance,0,1
3137000,Withdrawal,Remittance,0,0
3137001,Withdrawal,Remittance,0,1
3137002,Withdrawal,Remittance,0,1
3137003,Withdrawal,Remittance,0,0
3137004,Withdrawal,Remittance,0,1
3137005,Withdrawal,Remittance,0,1
3137006,Withdrawal,Remittance,0,1
3137007,Withdrawal,Remittance,0,1
3137008,Withdrawal,Remittance,0,1
3137009,Withdrawal,Remittance,0,0
3137010,Withdrawal,Remittance,0,0
3137011,Withdrawal,Remittance,0,0
3137012,Withdrawal,Remittance,0,1
3137013,Withdrawal,Remittance,0,1
3137014,Withdrawal,Remittance,0,1
3137015,Withdrawal,Remittance,0,1
3137016,Withdrawal,Remittance,0,0
3137017,Withdrawal,Remittance,0,1
3137018,Withdrawal,Remittance,0,0
3137019,Withdrawal,Remittance,0,0
3137038,Withdrawal,Remittance,0,0
3137039,Withdrawal,Remittance,0,0
3137040,Withdrawal,Remittance,0,0
3137041,Withdrawal,Remittance,0,0
3137042,Withdrawal,Remittance,0,0
3137043,Withdrawal,Remittance,0,0
3137044,Withdrawal,Remittance,0,0
3137045,Withdrawal,Remittance,0,0
3137046,Withdrawal,Remittance,0,0
3137047,Withdrawal,Remittance,0,0
3137048,Withdrawal,Remittance,0,0
3137049,Withdrawal,Remittance,0,1
3137050,Withdrawal,Remittance,0,1
3137051,Withdrawal,Remittance,0,0
3137052,Withdrawal,Remittance,0,1
3137053,Withdrawal,Remittance,0,1
3137054,Withdrawal,Remittance,0,1
3137055,Withdrawal,Remittance,0,2
3137056,Withdrawal,Remittance,0,1
3137057,Withdrawal,Remittance,0,0
3137058,Withdrawal,Remittance,0,0
3137059,Withdrawal,Remittance,0,0
3137060,Withdrawal,Remittance,0,1
3137061,Withdrawal,Remittance,0,1
3137062,Withdrawal,Remittance,0,0
3137063,Withdrawal,Remittance,0,1
3137064,Withdrawal,Remittance,0,1
3137065,Withdrawal,Remittance,0,1
3137066,Withdrawal,Remittance,0,0
3137067,Withdrawal,Remittance,0,0
3137085,VYBER,cw,0,0
3137086,VYBER,cw,0,1
3137087,VYBER,cw,1,1
3137088,VYBER,cw,0,0
3137089,VYBER,cw,0,1
3137090,VYBER,cw,0,0
3137091,VYBER,cw,0,1
3137094,VYBER,cw,0,0
3137097,Withdrawal,cw,0,1
3137098,Withdrawal,cw,0,1
3137101,Withdrawal,cw,0,0
3137102,Withdrawal,cw,1,0
3137105,Withdrawal,ccw,0,1
3137119,Withdrawal,ccw,0,0
3137120,Withdrawal,ccw,0,0
3137122,Withdrawal,cw,0,1
3137124,Withdrawal,ccw,0,0
3137126,Withdrawal,ccw,0,1
3137128,Withdrawal,ccw,0,0
3137129,Withdrawal,ccw,0,0
3137130,Withdrawal,cw,0,1
3137138,Withdrawal,ccw,0,1
3137139,Withdrawal,cw,0,1
3137140,Withdrawal,ccw,0,1
3137141,Withdrawal,ccw,0,0
3137142,Withdrawal,ccw,0,1
3137143,Withdrawal,cw,0,1
3137144,Withdrawal,cw,0,0
3137145,Withdrawal,ccw,0,0
3137164,Withdrawal,cw,0,0
3137165,Withdrawal,cw,0,0
3137166,Withdrawal,cw,0,0
3137167,Withdrawal,cw,0,0
3137168,Withdrawal,cw,0,0
3137169,Withdrawal,cw,0,0
3137170,Withdrawal,cw,0,0
3137171,Withdrawal,cw,0,0
3137172,Withdrawal,cw,0,0
3137173,Withdrawal,cw,0,0
3137174,Withdrawal,cw,0,0
3137175,Withdrawal,cw,0,1
3137176,Withdrawal,cw,0,1
3137177,Withdrawal,cw,0,1
3137178,Withdrawal,cw,0,1
3137179,Withdrawal,cw,0,1
3137180,Withdrawal,cw,0,1
3137181,Withdrawal,cw,0,1
3137182,Withdrawal,cw,0,1
3137183,Withdrawal,cw,0,0
3137184,Withdrawal,cw,0,1
3137185,Withdrawal,cw,0,0
3137186,Withdrawal,cw,0,0
3137187,Withdrawal,cw,0,1
3137188,Withdrawal,cw,0,1
3137189,Withdrawal,cw,0,1
3137190,Withdrawal,cw,0,1
3137191,Withdrawal,cw,0,1
3137192,Withdrawal,cw,0,0
3137193,Withdrawal,cw,0,0
3137195,Withdrawal,cw,1,1
3137196,Withdrawal,cw,0,0
3137197,Withdrawal,cw,0,0
3137198,Withdrawal,cw,0,0
3137199,Withdrawal,cw,0,0
3137200,Credit,cic,0,0
3137201,Credit,cic,0,0
3137202,Credit,cic,0,0
3137203,Credit,cic,0,0
3137204,Credit,cic,0,0
3137205,Credit,cic,0,0
3137206,Credit,cic,0,0
3137207,Withdrawal,ccw,0,0
3137208,Credit,cic,0,0
3137209,Credit,cic,0,0
3137210,Credit,cic,0,0
3137211,Credit,cic,0,0
3137212,Withdrawal,ccw,0,1
3137213,Credit,cic,0,0
3137214,Credit,cic,0,0
3137215,Withdrawal,cw,1,1
3137216,Withdrawal,cw,0,1
3137217,Credit,cic,0,1
3137218,Credit,cic,0,1
3137219,Withdrawal,cw,1,1
3137220,Withdrawal,ccw,0,1
3137221,Withdrawal,cw,2,1
3137222,Withdrawal,ccw,0,1
3137223,Credit,cic,1,0
3137224,Credit,cic,0,1
3137225,Credit,cic,0,1
3137226,Credit,cic,0,1
3137227,Credit,cic,0,1
3137228,Credit,cic,0,1
3137229,Credit,cic,0,1
3137230,Withdrawal,cw,2,1
3137231,Credit,cic,0,1
3137232,Credit,cic,1,1
3137233,Credit,cic,0,1
3137234,Credit,cic,1,1
3144328,Credit,cic,0,0
3144332,Credit,cic,0,0
3144333,Credit,cic,0,0
3144334,Credit,cic,0,0
3144335,Credit,cic,0,0
3144336,Credit,cic,0,0
3144337,Credit,cic,0,0
3144338,Credit,cic,0,0
3144339,Credit,cic,0,0
3144340,Credit,cic,0,1
3144341,Credit,cic,0,1
3144342,Credit,cic,0,0
3144343,Credit,cic,0,0
3144344,Credit,cic,0,1
3144345,Credit,cic,0,1
3144346,Credit,cic,0,1
3144347,Credit,cic,0,0
3144348,Credit,cic,0,1
3144349,Credit,cic,0,1
3144350,Credit,cic,0,1
3144351,Credit,cic,0,1
3144352,Credit,cic,0,1
3144353,Credit,cic,0,1
3144354,Credit,cic,0,1
3144355,Credit,cic,0,1
3144356,Credit,cic,0,1
3144357,Credit,cic,0,1
3144358,Credit,cic,0,1
3144359,Credit,cic,0,1
3144360,Credit,cic,0,1
3144361,Credit,cic,0,1
3144362,Credit,cic,0,1
3144363,Credit,cic,0,1
3144364,Credit,cic,0,1
3144372,Withdrawal,cw,0,0
3144373,Withdrawal,cw,0,0
3144374,Withdrawal,Remittance,0,0
3144375,Withdrawal,Remittance,0,0
3144376,Withdrawal,Remittance,0,1
3144377,Withdrawal,Remittance,0,0
3144378,Withdrawal,Remittance,0,0
3144379,Withdrawal,Remittance,0,0
3144380,Withdrawal,Remittance,0,1
3144381,Withdrawal,Remittance,0,1
3144382,Withdrawal,Remittance,0,1
3144383,Withdrawal,Remittance,0,0
3144384,Withdrawal,Remittance,0,1
3144385,Withdrawal,Remittance,0,1
3144386,Withdrawal,Remittance,0,1
3144387,Withdrawal,Remittance,0,1
3144388,Withdrawal,Remittance,0,1
3144389,Withdrawal,Remittance,0,1
3144390,Withdrawal,Remittance,0,1
3144391,Withdrawal,Remittance,0,1
3144392,Withdrawal,Remittance,0,1
3144393,Withdrawal,Remittance,0,1
3144394,Withdrawal,Remittance,0,1
3144395,Withdrawal,Remittance,0,1
3144396,Withdrawal,Remittance,0,1
3144397,Withdrawal,Remittance,0,1
3144398,Withdrawal,Remittance,0,1
3144399,Withdrawal,Remittance,0,1
3144400,Withdrawal,Remittance,0,1
3144402,Withdrawal,cw,1,0
3144403,Withdrawal,cw,0,1
3144405,Withdrawal,cw,0,0
3144406,Withdrawal,cw,0,1
3144407,Withdrawal,cw,0,0
3144408,Withdrawal,cw,0,1
3144409,Withdrawal,cw,0,1
3144416,Withdrawal,cw,0,0
3144417,Withdrawal,cw,0,0
3144418,Withdrawal,cw,0,0
3144419,Withdrawal,cw,0,0
3144420,Withdrawal,cw,0,0
3144421,Withdrawal,cw,0,0
3144422,Withdrawal,cw,0,1
3144423,Withdrawal,cw,0,1
3144424,Withdrawal,cw,0,1
3144425,Withdrawal,cw,0,1
3144426,Withdrawal,cw,0,1
3144427,Withdrawal,cw,0,1
3144428,Withdrawal,cw,0,0
3144429,Withdrawal,cw,0,0
3144431,Withdrawal,cw,0,1
3144432,Withdrawal,cw,0,1
3144433,Withdrawal,cw,0,1
3144434,Withdrawal,cw,0,1
3144435,Withdrawal,cw,0,1
3144436,Withdrawal,cw,0,1
3144437,Withdrawal,cw,0,1
3144438,Withdrawal,cw,0,1
3144439,Withdrawal,cw,0,1
3144440,Withdrawal,cw,0,1
3144441,Withdrawal,cw,0,1
3144450,Withdrawal,cw,0,0
3144451,Withdrawal,cw,0,0
3144452,Withdrawal,cw,0,0
3144453,Withdrawal,cw,0,0
3144454,Withdrawal,cw,0,0
3144455,Withdrawal,cw,0,0
3144456,Withdrawal,cw,0,0
3144457,Withdrawal,cw,0,1
3144458,Withdrawal,cw,0,1
3144459,Withdrawal,cw,0,1
3144460,Withdrawal,cw,0,0
3144461,Withdrawal,cw,0,1
3144462,Withdrawal,cw,0,1
3144463,Withdrawal,cw,0,1
3144464,Withdrawal,cw,0,1
3144465,Withdrawal,cw,0,1
3144466,Withdrawal,cw,0,1
3144467,Withdrawal,cw,0,1
3144468,Withdrawal,cw,0,1
3144469,Withdrawal,cw,0,1
3144470,Withdrawal,cw,0,1
3144471,Withdrawal,cw,0,1
3144472,Withdrawal,cw,0,1
3144473,Withdrawal,cw,0,1
3144474,Withdrawal,cw,0,1
3144475,Withdrawal,cw,0,1
3144476,Withdrawal,cw,0,1
3144477,Withdrawal,cw,0,1
3144478,Credit,cic,0,0
3144479,Withdrawal,cw,0,0
3144480,Withdrawal,cw,0,0
3144481,Withdrawal,cw,0,0
3144482,Withdrawal,cw,0,0
3144483,Credit,cic,0,0
3144484,Withdrawal,cw,0,0
3144485,Withdrawal,cw,0,0
3144486,Withdrawal,cw,0,0
3144487,Withdrawal,cw,0,0
3144488,Credit,cic,0,0
3144489,Credit,cic,0,1
3144490,Credit,cic,0,1
3144491,Withdrawal,cw,0,1
3144492,Withdrawal,cw,0,1
3144493,Credit,cic,0,1
3144494,Credit,cic,0,1
3144495,Withdrawal,cw,0,1
3144496,Withdrawal,cw,0,1
3144497,Withdrawal,cw,0,1
3144498,Withdrawal,cw,0,1
3144499,Withdrawal,cw,0,1
3144500,Withdrawal,cw,0,1
3144501,Withdrawal,cw,0,1
3144502,Withdrawal,cw,0,1
3144503,Withdrawal,cw,0,1
3144504,Withdrawal,cw,0,1
3144505,Withdrawal,cw,0,1
3144506,Withdrawal,cw,0,1
3144507,Credit,cic,0,1
3144508,Withdrawal,cw,0,1
3144509,Withdrawal,cw,0,1
3144510,Credit,cic,0,1
3145127,Credit,Collection,1,1
3145128,Credit,Collection,1,1
3145129,Credit,Collection,1,1
3145130,Credit,Collection,1,1
3145131,Credit,Collection,1,1
3145132,Credit,Collection,2,1
3145133,Credit,Collection,1,1
3145134,Credit,Collection,1,1
3145135,Credit,Collection,1,1
3145136,Credit,Collection,1,1
3145137,Credit,Collection,1,1
3145138,Credit,Collection,2,1
3145139,Credit,Collection,1,1
3145140,Credit,Collection,1,1
3145141,Credit,Collection,1,1
3145142,Credit,Collection,1,1
3145143,Credit,Collection,1,1
3145144,Credit,Collection,2,1
3145145,Credit,Collection,1,1
3145146,Credit,Collection,1,1
3145147,Credit,Collection,1,1
3145148,Credit,Collection,1,1
3145149,Credit,Collection,1,1
3145150,Credit,Collection,2,1
3145151,Credit,Collection,1,0
3145152,Credit,Collection,1,0
3145153,Credit,Collection,1,1
3145154,Credit,Collection,1,1
3145155,Credit,Collection,1,1
3145156,Credit,Collection,2,1
3145157,Credit,Collection,1,1
3145158,Credit,Collection,1,1
3145159,Credit,Collection,1,1
3145160,Credit,Collection,1,1
3145161,Credit,Collection,1,1
3145162,Credit,Collection,2,2
3145163,Credit,Collection,1,1
3145164,Credit,Collection,1,1
3145165,Credit,Collection,1,1
3145166,Credit,Collection,1,1
3145167,Credit,Collection,1,1
3145168,Credit,Collection,2,2
3145169,Credit,Collection,1,1
3145170,Credit,Collection,1,1
3145171,Credit,Collection,1,1
3145172,Credit,Collection,1,1
3145173,Credit,Collection,1,1
3145174,Credit,Collection,2,1
3145175,Credit,Collection,1,1
3145176,Credit,Collection,1,1
3145177,Credit,Collection,1,1
3145178,Credit,Collection,1,1
3145179,Credit,Collection,1,1
3145180,Credit,Collection,2,2
3145181,Credit,Collection,1,1
3145182,Credit,Collection,1,1
3145183,Credit,Collection,1,1
3145184,Credit,Collection,1,1
3145185,Credit,Collection,1,1
3145186,Credit,Collection,2,2
3145202,Withdrawal,cw,0,1
3145203,Withdrawal,cw,0,0
3145204,Withdrawal,Remittance,0,0
3145205,Withdrawal,Remittance,0,1
3145206,Withdrawal,Remittance,0,1
3145207,Withdrawal,Remittance,0,1
3145208,Withdrawal,Remittance,0,1
3145209,Withdrawal,Remittance,0,0
3145210,Withdrawal,Remittance,0,1
3145211,Withdrawal,Remittance,0,1
3145212,Withdrawal,Remittance,0,0
3145213,Withdrawal,Remittance,0,1
3145214,Withdrawal,Remittance,0,0
3145215,Withdrawal,Remittance,0,0
3145216,Withdrawal,Remittance,0,1
3145217,Withdrawal,Remittance,0,1
3145218,Withdrawal,Remittance,0,1
3145219,Withdrawal,Remittance,0,0
3145220,Withdrawal,Remittance,0,1
3145221,Withdrawal,Remittance,0,0
3145222,Withdrawal,Remittance,0,0
3145223,Withdrawal,Remittance,0,0
3145224,Withdrawal,Remittance,0,0
3145225,Withdrawal,Remittance,0,0
3145226,Withdrawal,Remittance,0,0
3145227,Withdrawal,Remittance,0,0
3145228,Withdrawal,cw,0,0
3145229,Withdrawal,cw,0,0
3145230,Withdrawal,cw,0,0
3145231,Withdrawal,cw,0,0
3145232,Withdrawal,cw,0,1
3145233,Withdrawal,cw,0,1
3145234,Withdrawal,cw,0,1
3145235,Withdrawal,cw,0,1
3145236,Withdrawal,cw,0,0
3145237,Withdrawal,cw,0,1
3145238,Withdrawal,cw,0,1
3145239,Withdrawal,cw,0,1
3145240,Withdrawal,cw,0,1
3145241,Withdrawal,cw,0,1
3145242,Withdrawal,cw,0,1
3145243,Withdrawal,cw,0,1
3145244,Withdrawal,cw,0,1
3145245,Withdrawal,cw,0,1
3145246,Withdrawal,cw,0,0
3145247,Withdrawal,cw,0,1
3145248,Withdrawal,cw,0,1
3145249,Withdrawal,cw,0,1
3145250,Withdrawal,cw,0,1
3145251,Withdrawal,cw,0,1
3145252,Withdrawal,cw,0,1
3145253,Withdrawal,cw,0,1
3145254,Withdrawal,cw,0,1
3145255,Withdrawal,cw,0,1
3145256,Withdrawal,cw,0,1
3145257,Withdrawal,cw,0,1
3145258,Withdrawal,cw,0,2
3145275,Withdrawal,Remittance,0,0
3145276,Withdrawal,Remittance,0,0
